"Title","annotation_id","annotator","created_at","id","lead_time","sentiment","updated_at" 
"'Bukan hanya diperlemah tapi ditiadakan' – Kesaksian penyintas pelanggaran HAM berat Rumoh Geudong dan wacana pembubaran KKR Aceh",4201,"2","2025-12-08T08:09:55.588777Z",6538,8.905,"Neutral","2025-12-08T08:09:55.588777Z"
"'Bukan musim hujan yang normal' – 24 orang tewas akibat banjir dan longsor di berbagai wilayah",4202,"2","2025-12-08T08:10:00.076802Z",6539,3.93,"Negative","2025-12-08T08:10:00.077824Z"
"Mengapa selisih Rp2.000 di ongkos bensin ojol bisa guncang perekonomian dan membuat pemerintah batalkan pembatasan BBM bersubsidi?",4203,"2","2025-12-08T08:10:12.056258Z",6540,10.622,"Neutral","2025-12-08T08:10:12.056258Z"
"Pemkab Kuningan larang pertemuan tahunan Ahmadiyah – 'Seolah kami maling atau teroris sampai satu desa dikepung polisi'",4204,"2","2025-12-08T08:10:24.546918Z",6541,11.972,"Neutral","2025-12-08T08:10:24.546918Z"
"Program Makan Bergizi Gratis Prabowo – Rp10.000 dapat menu apa di Medan hingga Papua dan bagaimana kandungan gizinya?",4205,"2","2025-12-08T08:10:32.706003Z",6542,6.865,"Neutral","2025-12-08T08:10:32.706003Z"
"‘Mitos’ biodiesel ramah lingkungan – Papua dan Kalimantan berpotensi jadi sasaran utama penggundulan hutan",4206,"2","2025-12-08T08:10:44.184483Z",6543,11.2,"Neutral","2025-12-08T08:10:44.184483Z"
"Fakta-fakta anak bunuh ayah dan neneknya di Jaksel – Apa itu parricide?",4207,"2","2025-12-08T08:10:48.169148Z",6544,3.45,"Negative","2025-12-08T08:10:48.169148Z"
"Tragedi Kanjuruhan terulang di Guinea, puluhan orang tewas setelah polisi tembakkan gas air mata",4208,"2","2025-12-08T08:10:56.991338Z",6545,7.381,"Negative","2025-12-08T08:10:56.991338Z"
"Kepolisian dituduh menangkan calon kepala daerah tertentu, perubahan seperti apa yang dianggap terbaik untuk Polri?",4209,"2","2025-12-08T08:11:06.839729Z",6546,9.54,"Negative","2025-12-08T08:11:06.839729Z"
"Mengubur mimpi punya tanah di Bali – Warga ‘terjepit’ di tengah perkembangan wisata dan kebutuhan hidup",4210,"2","2025-12-08T08:11:16.593167Z",6547,9.412,"Negative","2025-12-08T08:11:16.593167Z"
"Bisakah putusan MK membuat KPK berani usut dugaan korupsi di sektor militer 'yang rentan penyelewengan'?",4211,"2","2025-12-08T08:11:31.138038Z",6548,14.267,"Negative","2025-12-08T08:11:31.138038Z"
"'Saya tidak mau ada korban lain' – Kasus dugaan pelecehan seksual di Unhas, Satgas PPKS minta dosen terduga pelaku diberhentikan",4212,"2","2025-12-08T08:11:38.008106Z",6549,6.354,"Negative","2025-12-08T08:11:38.008106Z"
"Kronologi konflik Pilkada di Puncak Jaya, dari saling serang panah hingga pembakaran rumah",4213,"2","2025-12-08T08:11:43.336651Z",6550,3.934,"Negative","2025-12-08T08:11:43.336651Z"
"Empat alasan orang golput di Pilkada Jakarta – ‘Siapa saja pemimpinnya, tak mengubah nasib kami‘",4214,"2","2025-12-08T08:11:51.038448Z",6551,7.414,"Neutral","2025-12-08T08:11:51.038448Z"
"PPN 12% dan tax amnesty akan diberlakukan 2025 – Pajak orang kaya diampuni, 'kelas pekerja dibikin menderita'",4215,"2","2025-12-08T08:11:58.452085Z",6552,7.121,"Negative","2025-12-08T08:11:58.452085Z"
"'Bumerang buat diri sendiri dan serba salah’ – Apakah orang dengan HIV harus ungkap status saat periksa ke dokter gigi?",4216,"2","2025-12-08T08:12:05.015659Z",6553,6.008,"Neutral","2025-12-08T08:12:05.016673Z"
"Tiga alasan mengapa perolehan suara pasangan Dharma-Kun pada Pilkada Jakarta 'di luar prediksi'",4217,"2","2025-12-08T08:12:10.665421Z",6554,4.286,"Neutral","2025-12-08T08:12:10.665421Z"
"Pilkada Jakarta: Pramono-Rano klaim kemenangan, apa syarat pilkada satu putaran dan dua putaran?",4218,"2","2025-12-08T08:12:16.531424Z",6555,5.578,"Neutral","2025-12-08T08:12:16.531424Z"
"Quick count Pilkada 2024: Jagoan PDIP keok di ‘kandang banteng’ Jateng dan Sumut – Faktor cawe-cawe Jokowi atau apa?",4219,"2","2025-12-08T08:12:27.936845Z",6556,11.124,"Neutral","2025-12-08T08:12:27.936845Z"
"Mengapa Yogyakarta tidak gelar pemilihan gubernur – Perlukah perdebatan pilkada langsung di Yogya dibuka kembali?",4220,"2","2025-12-08T08:12:37.649966Z",6557,8.747,"Neutral","2025-12-08T08:12:37.649966Z"
"Quick count Pilkada 2024 dan hal-hal yang perlu diketahui seputar pemilihan kepala daerah",4221,"2","2025-12-08T08:12:42.371962Z",6558,4.441,"Neutral","2025-12-08T08:12:42.371962Z"
"Teka-teki kematian calon gubernur Maluku Utara Benny Laos – Apa saja yang sudah diketahui sejauh ini?",4222,"2","2025-12-08T08:12:54.486829Z",6559,11.589,"Neutral","2025-12-08T08:12:54.486829Z"
"Pilkada serentak diwarnai tuduhan bagi-bagi uang – 'Penipu kecil tidak ingin beri suara gratis kepada penipu besar'",4223,"2","2025-12-08T08:13:03.429244Z",6560,6.561,"Negative","2025-12-08T08:13:03.429244Z"
"Kebijakan impor gula enam mendag era Jokowi – Apa yang terjadi saat Tom Lembong menjabat?",4224,"2","2025-12-08T08:13:12.844009Z",6561,9.117,"Neutral","2025-12-08T08:13:12.844009Z"
"Kerangkeng manusia di Langkat: Eks Bupati Terbit Rencana Perangin-angin dihukum empat tahun penjara, MA batalkan vonis bebas",4225,"2","2025-12-08T08:13:20.484617Z",6562,7.113,"Negative","2025-12-08T08:13:20.485608Z"
"Presiden Prabowo beri dukungan ke calon kepala daerah – ‘Etika berpolitik seharusnya lebih dari sekadar mengikuti pasal’",4226,"2","2025-12-08T08:13:28.214422Z",6563,6.363,"Neutral","2025-12-08T08:13:28.214422Z"
"Gubernur Bengkulu diduga 'peras' anak buah hingga Rp7 miliar untuk ongkosi pilkada, mengapa tidak didiskualifikasi?",4227,"2","2025-12-08T08:13:32.863517Z",6564,4.355,"Negative","2025-12-08T08:13:32.863517Z"
"Polisi tetapkan 24 tersangka sindikat judol Komdigi – Bagaimana modus operandi dan apa peran mereka?",4228,"2","2025-12-08T08:13:37.790018Z",6565,4.635,"Negative","2025-12-08T08:13:37.790018Z"
"'Terima kasih semuanya yang sudah mendukung' – Guru Supriyani divonis bebas pada peringatan Hari Guru",4229,"2","2025-12-08T08:13:43.250314Z",6566,5.177,"Positive","2025-12-08T08:13:43.250314Z"
"Apakah teknologi bisa selamatkan penduduk dari tanah longsor?",4230,"2","2025-12-08T08:13:47.956056Z",6567,4.179,"Neutral","2025-12-08T08:13:47.957046Z"
"Fakta-fakta polisi tembak polisi di Solok Selatan diduga terkait tambang ilegal",4231,"2","2025-12-08T08:13:53.180905Z",6568,3.911,"Negative","2025-12-08T08:13:53.180905Z"
"Pilkada Jakarta: Warga miskin kota pilih coblos semua cagub – ‘Kami memang bodoh, tapi jangan dibodoh-bodohi’",4232,"2","2025-12-08T08:14:04.021503Z",6569,10.531,"Neutral","2025-12-08T08:14:04.021503Z"
"Pimpinan KPK 2024-2029 – Siapa mereka dan mengapa pegiat antikorupsi menyebut pemilihan ini sebagai 'basa-basi'?",4233,"2","2025-12-08T08:14:21.604017Z",6570,17.295,"Neutral","2025-12-08T08:14:21.604017Z"
"Presiden Prabowo tahan anggaran infrastruktur, bagaimana nasib proyek IKN?",4234,"2","2025-12-08T08:14:26.277008Z",6571,4.357,"Neutral","2025-12-08T08:14:26.277008Z"
"Said Didu dilaporkan ke polisi usai kritik Proyek Strategis Nasional – Apa itu PIK 2 dan apa saja polemik di baliknya?",4235,"2","2025-12-08T08:14:32.877532Z",6572,6.309,"Negative","2025-12-08T08:14:32.877532Z"
"Video,
Melawan narasi anti-pemimpin perempuan di Aceh – 'Kalau perempuan jadi pemimpin, rusak negara ini'
, Durasi 23,11",4236,"2","2025-12-08T08:14:39.697666Z",6573,6.308,"Neutral","2025-12-08T08:14:39.697666Z"
"‘Mereka yang banyak bicara itu tidak kena dampaknya’ – ‘Hidup dan mati’ di wilayah investasi Morowali di tengah minimnya wewenang gubernur dan bupati",4237,"2","2025-12-08T08:14:52.414195Z",6574,11.408,"Neutral","2025-12-08T08:14:52.414195Z"
"Kasus pengeroyokan di Sampang berujung kematian pendukung calon bupati – Apa motif di balik insiden itu?",4238,"2","2025-12-08T08:14:55.845702Z",6575,3.141,"Negative","2025-12-08T08:14:55.845702Z"
"Video,
Pilkada 2024: PDIP vs Jokowi di kandang banteng
, Durasi 6,21",4239,"2","2025-12-08T08:15:00.127753Z",6576,3.964,"Neutral","2025-12-08T08:15:00.127753Z"
"Warga asli Papua pesimistis pilkada bisa cegah potensi buruk food estate di Merauke – ‘Percuma kami mengadu ke calon kepala daerah’",4240,"2","2025-12-08T08:15:09.693667Z",6577,9.278,"Neutral","2025-12-08T08:15:09.693667Z"
"Fakta-fakta kasus Ivan Sugianto: Dari suruh siswa SMA 'menggonggong' hingga rekening diblokir PPATK karena terindikasi terlibat judi online",4241,"2","2025-12-08T08:15:18.328876Z",6578,8.346,"Negative","2025-12-08T08:15:18.328876Z"
"Indonesia dapat pendanaan Rp20,18 triliun untuk energi bersih – Apa itu pendanaan hijau yang jadi tema utama COP29?",4242,"2","2025-12-08T08:15:24.114612Z",6579,5.469,"Positive","2025-12-08T08:15:24.114612Z"
"PPN naik jadi 12% mulai 2025, apa dampaknya pada daya beli masyarakat?",4243,"2","2025-12-08T08:15:30.532715Z",6580,5.868,"Negative","2025-12-08T08:15:30.532715Z"
"Pilkada Aceh: Perempuan dibilang ‘haram’ jadi pemimpin, syariat atau politik praktis?",4244,"2","2025-12-08T08:15:36.234462Z",6581,4.305,"Neutral","2025-12-08T08:15:36.234462Z"
"BPJS Kesehatan terancam tekor Rp20 triliun dan gagal bayar klaim, kenaikan iuran jadi ‘keniscayaan’",4245,"2","2025-12-08T08:15:40.133441Z",6582,3.595,"Negative","2025-12-08T08:15:40.133441Z"
"Mengapa pesawat dilarang terbang saat gunung meletus? – Kisah pesawat British Airways selamat dari letusan Gunung Galunggung",4246,"2","2025-12-08T08:15:49.658729Z",6583,9.212,"Positive","2025-12-08T08:15:49.658729Z"
"Presiden Prabowo janji 'akan menjaga kedaulatan' setelah pernyataan bersama Indonesia-China soal Laut China Selatan dianggap analis sebagai blunder dan kemunduran",4247,"2","2025-12-08T08:15:59.590532Z",6584,9.641,"Neutral","2025-12-08T08:15:59.590532Z"
"China bantu Prabowo ongkosi makan bergizi gratis, tapi 'tidak ada makan siang gratis' - Apa 'timbal balik' yang diminta China?",4248,"2","2025-12-08T08:16:07.054216Z",6585,7.166,"Neutral","2025-12-08T08:16:07.054216Z"
"Aktivitas Gunung Lewotobi Laki-Laki masih tinggi – Rute penerbangan Bali dan Lombok banyak dibatalkan",4249,"2","2025-12-08T08:16:11.416587Z",6586,4.066,"Negative","2025-12-08T08:16:11.416587Z"
"Fenomena meniru taktik kampanye Pilpres di Pilkada 2024 – ‘Tentu kami mengapitalisasi euforia kemenangan Prabowo-Gibran’",4250,"2","2025-12-08T08:16:17.566191Z",6587,5.851,"Neutral","2025-12-08T08:16:17.566191Z"
"Kronologi serangan ‘brutal’ TNI terhadap penduduk desa di Deli Serdang – Warga mengaku 'diseret, dihajar, hingga ditodong pistol'",4251,"2","2025-12-08T08:16:23.428162Z",6588,5.314,"Negative","2025-12-08T08:16:23.428162Z"
"Cara menumpas DBD: Nyamuk jantan dibuat tuli agar sulit berkembang biak",4252,"2","2025-12-08T08:16:34.540024Z",6589,9.941,"Positive","2025-12-08T08:16:34.540024Z"
"Pilkada rasa pilpres – Pertarungan ‘mati-matian’ PDIP melawan pengaruh Jokowi di kandang banteng",4253,"2","2025-12-08T08:16:41.369832Z",6590,6.511,"Neutral","2025-12-08T08:16:41.369832Z"
"Apakah India bangun fasilitas mata-mata di pulau sebelah barat Indonesia?",4254,"2","2025-12-08T08:16:49.254070Z",6591,7.335,"Negative","2025-12-08T08:16:49.254070Z"
"Apakah kemenangan Trump akan picu perang dagang baru?",4255,"2","2025-12-08T08:16:57.459978Z",6592,7.179,"Negative","2025-12-08T08:16:57.459978Z"
"Sadbor ditangkap, tapi sejumlah artis tidak diproses hukum – Benarkah polisi tebang pilih menangkap pelaku judi online?",4256,"2","2025-12-08T08:17:05.565150Z",6593,7.815,"Negative","2025-12-08T08:17:05.565150Z"
"Cara anak muda Mentawai menjaga tradisi – ‘Kami bukan orang-orang terbelakang’",4257,"2","2025-12-08T08:17:11.611368Z",6594,5.763,"Neutral","2025-12-08T08:17:11.611368Z"
"Donald Trump jadi presiden lagi, apakah diaspora Indonesia di AS perlu khawatir?",4258,"2","2025-12-08T08:17:17.623368Z",6595,5.718,"Neutral","2025-12-08T08:17:17.623368Z"
"Kasus suami tikam istri hingga tewas saat siaran langsung karaoke – Apa motifnya dan mengapa disebut 'femisida'?",4259,"2","2025-12-08T08:17:22.539685Z",6596,4.622,"Negative","2025-12-08T08:17:22.539685Z"
"‘Tidak ada lagi yang menggantikan kami’ – Sikerei, penjaga tradisi Mentawai yang perlahan hilang ditelan zaman",4260,"2","2025-12-08T08:17:30.156297Z",6597,7.3,"Negative","2025-12-08T08:17:30.156297Z"
"Apa dampak hasil Pilpres Amerika Serikat terhadap Indonesia?",4261,"2","2025-12-08T08:17:33.579292Z",6598,3.092,"Neutral","2025-12-08T08:17:33.579292Z"
"Ibu Ronald Tannur diduga suap hakim Rp3,5 miliar demi bebaskan anaknya – Sederet fakta dan kronologi kasus Ronald Tannur",4262,"2","2025-12-08T08:17:37.327295Z",6599,3.448,"Negative","2025-12-08T08:17:37.327295Z"
"Tiga hal penting dalam Putusan MK soal UU Ciptaker yang bakal berpengaruh besar pada gaji karyawan dan ekonomi Indonesia",4263,"2","2025-12-08T08:17:49.054799Z",6600,11.39,"Neutral","2025-12-08T08:17:49.054799Z"
"Bagaimana membongkar dugaan aliran dana Rp1 triliun ‘makelar kasus’ Zarof Ricar?",4264,"2","2025-12-08T08:17:53.890856Z",6601,4.519,"Negative","2025-12-08T08:17:53.890856Z"
"Polemik RM Padang di Cirebon – Dari masalah 'keaslian' kuliner Minang, narasi etnis, hingga persaingan bisnis",4265,"2","2025-12-08T08:18:03.291388Z",6602,8.996,"Negative","2025-12-08T08:18:03.291388Z"
"Kisah di balik kode pos Indonesia yang terinspirasi lagu Dari Sabang Sampai Merauke",4266,"2","2025-12-08T08:18:08.080497Z",6603,4.25,"Neutral","2025-12-08T08:18:08.081472Z"
"‘Saya benar-benar menangis, saya gemetaran’ – Fakta-fakta insiden truk di Tangerang dan kecelakaan kru tvOne di Jawa Tengah",4267,"2","2025-12-08T08:18:14.568135Z",6604,5.23,"Negative","2025-12-08T08:18:14.568135Z"
"Ribuan anak terinfeksi penyakit gondongan akibat ‘cakupan vaksinasi yang rendah’ – Apa itu gondongan, bagaimana penularan dan apakah berbahaya?",4268,"2","2025-12-08T08:18:18.426385Z",6605,3.566,"Negative","2025-12-08T08:18:18.426385Z"
"Video,
'Kami mau makan dari mana? Alam kami sudah rusak habis'
, Durasi 5,16",4269,"2","2025-12-08T08:18:22.708741Z",6606,3.986,"Negative","2025-12-08T08:18:22.708741Z"
"‘Rasanya sedih dan menyesal kalau bahasa ini hilang’ – Penutur terakhir bahasa Ponosakan yang hampir punah",4270,"2","2025-12-08T08:18:29.022544Z",6607,6.011,"Negative","2025-12-08T08:18:29.022544Z"
"Siapa di balik 'teror' terhadap Najwa Shihab dan serangan bom molotov di kantor redaksi Jubi Papua – Sinyal upaya membungkam pers kritis?",4271,"2","2025-12-08T08:18:37.948657Z",6608,8.594,"Negative","2025-12-08T08:18:37.948657Z"
"Pemerintahan Prabowo berencana hidupkan lagi transmigrasi ke Papua – Mengapa orang asli Papua cemas?",4272,"2","2025-12-08T08:18:44.742816Z",6609,6.468,"Neutral","2025-12-08T08:18:44.742816Z"
"Perseteruan Ipda Rudy Soik dan Polda NTT – Rudy Soik kasus apa, kenapa dipecat dan lima hal tentang kasus ini",4273,"2","2025-12-08T08:18:52.701436Z",6610,7.638,"Neutral","2025-12-08T08:18:52.701436Z"
"Polemik karangan bunga BEM FISIP Unair – Ujian awal watak pemerintahan Prabowo-Gibran?",4274,"2","2025-12-08T08:19:00.372089Z",6611,7.109,"Neutral","2025-12-08T08:19:00.372089Z"
"Mengapa Indonesia ingin bergabung dengan BRICS – Barisan negara yang ‘tidak puas’ dengan status quo?",4275,"2","2025-12-08T08:19:08.340817Z",6612,6.678,"Neutral","2025-12-08T08:19:08.340817Z"
"Militer dilibatkan dalam proyek Food Estate di Merauke, masyarakat adat 'ketakutan' – ‘Kehadiran tentara begitu besar seperti zona perang’",4276,"2","2025-12-08T08:19:17.511907Z",6613,8.864,"Negative","2025-12-08T08:19:17.511907Z"
"Di balik pembekalan Kabinet Merah Putih ala Presiden Prabowo – Bukan militeristik, lalu apa?",4277,"2","2025-12-08T08:19:25.336373Z",6614,7.271,"Neutral","2025-12-08T08:19:25.336373Z"
"Video,
Momen jurnalis BBC turut melepasliarkan monyet yang disiksa untuk video YouTube
, Durasi 3,16",4278,"2","2025-12-08T08:19:41.300459Z",6615,14.542,"Positive","2025-12-08T08:19:41.300459Z"
"Sederet kontroversi menteri-menteri dan pembantu Prabowo – Mulai dari pelanggaran HAM berat, kop surat dan anggaran Rp20 T",4279,"2","2025-12-08T08:19:50.479321Z",6616,8.628,"Negative","2025-12-08T08:19:50.479321Z"
"Banyak pelajar Indonesia tak bisa berhitung, Prabowo akan kenalkan matematika sejak TK – ‘Saya tanya berapa 6+8, mereka jawab 12’",4280,"2","2025-12-08T08:20:00.962440Z",6617,9.112,"Negative","2025-12-08T08:20:00.962440Z"
"Video,
'Tak ada air di kampung kami' – Proyek bendungan Jokowi di NTT belum bisa ‘makmurkan’ warga
, Durasi 16,38",4281,"2","2025-12-08T08:20:09.334957Z",6618,8.073,"Negative","2025-12-08T08:20:09.334957Z"
"Teka-teki siapa Ibu Negara yang mendampingi Presiden Prabowo – Seberapa penting kehadirannya dalam pemerintahan?",4282,"2","2025-12-08T08:20:13.556607Z",6619,3.926,"Neutral","2025-12-08T08:20:13.556607Z"
"Budi Gunawan jadi Menko Polkam, siapa yang paling diuntungkan secara politik?",4283,"2","2025-12-08T08:20:17.800680Z",6620,3.649,"Neutral","2025-12-08T08:20:17.800680Z"
"Mayor Teddy jadi Seskab dianggap langgar UU TNI – ‘Noda awal' Reformasi TNI era Prabowo-Gibran?",4284,"2","2025-12-08T08:20:24.721518Z",6621,6.419,"Neutral","2025-12-08T08:20:24.721518Z"
"Prabowo lantik jajaran utusan khusus presiden – Apa tugas Raffi Ahmad dan Zitta Anjani?",4285,"2","2025-12-08T08:20:29.716009Z",6622,4.693,"Neutral","2025-12-08T08:20:29.716009Z"
"Mengapa Prabowo ingin Sri Mulyani kembali menjadi Menteri Keuangan?",4286,"2","2025-12-08T08:20:34.307313Z",6623,4.289,"Neutral","2025-12-08T08:20:34.307313Z"
"Prabowo bentuk Kementerian HAM, akankah jadi jawaban tuntutan kelompok korban?",4287,"2","2025-12-08T08:20:43.884897Z",6624,8.969,"Neutral","2025-12-08T08:20:43.884897Z"
"Sugiono ‘anak ideologis Prabowo’ jadi Menteri Luar Negeri Indonesia – Karpet merah Prabowo tampil ke panggung internasional?",4288,"2","2025-12-08T13:51:43.940275Z",6625,887.551,"Neutral","2025-12-08T13:51:43.940275Z"
"Prabowo melantik jajaran menteri dan wakil menteri – Kabinet tergemuk sejak Orde Baru hingga Reformasi",4289,"2","2025-12-08T13:52:02.237616Z",6626,17.985,"Neutral","2025-12-08T13:52:02.237616Z"
"Wajah-wajah Kabinet Merah Putih Prabowo-Gibran",4290,"2","2025-12-08T13:52:08.718462Z",6627,6.225,"Neutral","2025-12-08T13:52:08.718462Z"
"Prabowo umumkan susunan menteri, dinamai Kabinet Merah Putih",4291,"2","2025-12-08T13:52:15.971270Z",6628,7.008,"Positive","2025-12-08T13:52:15.971270Z"
"'Kegagalan berulang' proyek food estate – Ribuan hektare sawah di Kalteng terbengkalai dan beralih jadi kebun sawit",4292,"2","2025-12-08T13:52:22.050798Z",6629,5.82,"Negative","2025-12-08T13:52:22.050798Z"
"Teka-teki pelarian penyair Prancis Arthur Rimbaud di Indonesia setelah desersi dari KNIL",4293,"2","2025-12-08T13:52:31.677670Z",6630,9.368,"Neutral","2025-12-08T13:52:31.677670Z"
"Siapa Gibran Rakabuming Raka, wapres termuda Indonesia?",4294,"2","2025-12-08T13:52:43.161445Z",6631,11.234,"Neutral","2025-12-08T13:52:43.161445Z"
"Proyek bendungan Jokowi di NTT belum bisa ‘makmurkan rakyat’ – Warga berebut air dari lubang, petani ‘ribut’ jatah tak merata",4295,"2","2025-12-08T13:52:48.977884Z",6632,5.573,"Negative","2025-12-08T13:52:48.977884Z"
"Biaya main golf sampai pijat bisa ditanggung negara – Berapa gaji menteri dan mengapa disebut ada ruang 'abu-abu'?",4296,"2","2025-12-08T13:53:02.496237Z",6633,13.269,"Negative","2025-12-08T13:53:02.496237Z"
"Timnas Bahrain menolak bermain di Indonesia, khawatir ancaman pembunuhan buntut ’90+6 = 99’",4297,"2","2025-12-08T13:53:08.150693Z",6634,5.411,"Negative","2025-12-08T13:53:08.150693Z"
"‘Saya trauma dengar suara bom’ – Kesaksian WNI yang dievakuasi dari Lebanon",4298,"2","2025-12-08T13:53:15.631102Z",6635,7.239,"Negative","2025-12-08T13:53:15.631102Z"
"Video,
Kisah para penyelamat sampah makanan
, Durasi 6,52",4299,"2","2025-12-08T13:53:36.457589Z",6636,20.585,"Neutral","2025-12-08T13:53:36.457589Z"
"Profil Prabowo Subianto dan Gibran Rakabuming Raka, presiden dan wakil presiden yang ‘bertekad membebaskan Indonesia dari kemiskinan dan kelaparan’",4300,"2","2025-12-08T13:53:49.260827Z",6637,12.541,"Neutral","2025-12-08T13:53:49.260827Z"
"'Ada ancaman dibunuh, kalau tidak membayar uang tebusan' – Keluarga WNI korban sindikat penipuan di Myanmar menuntut kepastian",4301,"2","2025-12-08T13:53:56.132485Z",6638,6.634,"Negative","2025-12-08T13:53:56.132485Z"
"World Food Day: Dari kompos rumahan hingga budidaya maggot, ‘Kesempatan kedua untuk sampah makanan’",4302,"2","2025-12-08T13:54:08.077799Z",6639,11.7,"Positive","2025-12-08T13:54:08.077799Z"
"Cerita WNI korban sindikat perdagangan orang di Myanmar diduga 'disekap, disiksa dan dimintai tebusan ratusan juta Rupiah' – Mengapa berulang dan bagaimana upaya membebaskannya?",4303,"2","2025-12-08T13:54:18.057811Z",6640,9.739,"Negative","2025-12-08T13:54:18.057811Z"
"‘Terima Kasih Jokowi’ di medsos hingga tawaran miliaran rupiah ke media – ‘Operasi manipulasi’ atau murni ‘cinta Jokowi’?",4304,"2","2025-12-08T13:54:26.205737Z",6641,7.902,"Neutral","2025-12-08T13:54:26.205737Z"
"Sejarah 'orang rantai' di tambang batu bara Ombilin dikisahkan ulang lewat wayang Sawahlunto",4305,"2","2025-12-08T13:54:37.272677Z",6642,10.821,"Neutral","2025-12-08T13:54:37.272677Z"
"Prabowo panggil Sri Mulyani, Veronica Tan, serta puluhan nama calon menteri – Mengapa kabinet berpotensi gemuk?",4306,"2","2025-12-08T13:54:45.527895Z",6643,8.015,"Neutral","2025-12-08T13:54:45.527895Z"
"Pulau misterius di antara Indonesia dan Afrika yang jadi lokasi pangkalan militer rahasia Inggris-AS",4307,"2","2025-12-08T13:54:54.612402Z",6644,8.844,"Neutral","2025-12-08T13:54:54.612402Z"
"Empat anak pelaku pemerkosaan dan pembunuhan siswi SMP di Palembang divonis bersalah – 'Pelaku terpapar konten pornografi'",4308,"2","2025-12-08T13:55:01.104058Z",6645,6.202,"Negative","2025-12-08T13:55:01.104058Z"
"'Food estate tidak berhasil' – 12 langkah yang harus dilakukan Prabowo agar swasembada pangan tercapai",4309,"2","2025-12-08T13:55:10.857089Z",6646,9.491,"Negative","2025-12-08T13:55:10.857089Z"
"Tiga mahasiswa bunuh diri dalam sepekan – Mengapa anak-anak muda rentan untuk mengakhiri hidup?",4310,"2","2025-12-08T13:55:15.256234Z",6647,4.133,"Negative","2025-12-08T13:55:15.256234Z"
"Kronologi kekerasan seksual selama hampir 20 tahun pada anak-anak panti asuhan di Tangerang",4311,"2","2025-12-08T13:55:19.548497Z",6648,4.04,"Negative","2025-12-08T13:55:19.548497Z"
"Kisah hakim perempuan yang wafat usai diteror – Mengapa ribuan hakim menuntut kenaikan gaji dan jaminan keamanan?",4312,"2","2025-12-08T13:55:27.256012Z",6649,7.469,"Negative","2025-12-08T13:55:27.256012Z"
"‘Jangankan di Banten, kami menolak geothermal di mana pun’ – Mengapa proyek geothermal di Indonesia menuai penolakan warga?",4313,"2","2025-12-08T13:55:38.454572Z",6650,10.949,"Negative","2025-12-08T13:55:38.454572Z"
"Video,
Wawancara eksklusif Egianus Kogoya: Soal pembebasan sandera pilot hingga perpecahan di kubu OPM
, Durasi 9,06",4314,"2","2025-12-08T13:55:45.826102Z",6651,7.126,"Neutral","2025-12-08T13:55:45.826102Z"
"Santri di Aceh Barat dihukum dengan dilumuri cabai sekujur tubuh – Kekerasan di pesantren karena 'tafsir agama dan pola didik yang salah'",4315,"2","2025-12-08T13:56:01.408529Z",6652,15.339,"Negative","2025-12-08T13:56:01.408529Z"
"Wawancara eksklusif Egianus Kogoya – Perselisihan internal OPM, tuduhan terima suap, dan ancaman 'akan terus bikin pusing Indonesia’",4316,"2","2025-12-08T13:56:20.081005Z",6653,18.407,"Neutral","2025-12-08T13:56:20.081005Z"
"Suara-suara keluarga korban pembantaian massal 1965-1966 di Bali – 'Jika bapak saya PKI, tetap saja dia tidak boleh dibunuh'",4317,"2","2025-12-08T13:56:32.153242Z",6654,11.818,"Neutral","2025-12-08T13:56:32.153242Z"
"Prabowo dan Gibran akan hadapi masalah Israel dan Palestina hingga Laut China Selatan – 'Tidak ada bulan madu‘",4318,"2","2025-12-08T13:56:40.264642Z",6655,7.862,"Neutral","2025-12-08T13:56:40.264642Z"
"Gerakan coblos semua paslon bergaung di Pilkada 2024, apa pemicunya dan apa bedanya dengan golput?",4319,"2","2025-12-08T13:56:47.322818Z",6656,6.81,"Negative","2025-12-08T13:56:47.322818Z"
"‘Baunya seperti tong sampah yang meluap’ — Menguak anatomi bunga bangkai raksasa asal Indonesia",4320,"2","2025-12-08T13:56:57.730728Z",6657,10.165,"Positive","2025-12-08T13:56:57.730728Z"
"Kematian pelajar di Blitar dan Deli Serdang menebalkan 'fenomena gunung es'",4321,"2","2025-12-08T13:57:03.830192Z",6658,5.851,"Negative","2025-12-08T13:57:03.830192Z"
"Tunjangan rumah dinas anggota DPR mencapai Rp50 juta per bulan tuai kritik – 'Kok kesannya bernafsu mengejar harta?'",4322,"2","2025-12-08T13:57:12.212857Z",6659,8.12,"Negative","2025-12-08T13:57:12.212857Z"
"Video,
Carut-marut Food Estate di Sumatra Utara – 'Lumbung pangan untuk siapa?'
, Durasi 13,13",4323,"2","2025-12-08T13:57:21.523912Z",6660,9.047,"Negative","2025-12-08T13:57:21.523912Z"
"‘Aku hampir mati perjuangkan tanah ini, sekarang tidak akan takut' – Perempuan Desa Ria-Ria melawan di Food Estate Sumatra Utara",4324,"2","2025-12-08T13:57:33.878655Z",6661,12.113,"Negative","2025-12-08T13:57:33.878655Z"
"Deflasi lima bulan berturut-turut, tanda 'masyarakat kelas pekerja sudah tidak punya uang lagi untuk berbelanja'",4325,"2","2025-12-08T13:57:41.256608Z",6662,7.131,"Negative","2025-12-08T13:57:41.256608Z"
